0,1,2,3,4
0.0,0.40346903780237675,0.26011179608614926,0.04714761830029289,-0.8095321256944844
0.0,0.30080477789361065,0.1560149474772423,0.10158421160484836,-0.2655179975903624
0.0,-0.10266081513703607,0.06877631261123511,-0.45454888173670954,0.12486224882480405
0.0,0.11462818481983227,0.2318082704914022,-0.43657436906687125,-0.23036108638252775
0.0,0.26982732524374997,0.22392279381453734,-0.044155057106215194,-0.21390276225190757
0.0,0.1767532195489407,0.1789590335916237,-0.19661322274579326,-0.2786150569603736
0.0,0.18597065725514433,0.2757749609008116,-0.3912640751488871,-0.09823530321355722
0.0,0.2991220944602447,0.30685992686374114,-0.3366174304487226,-0.30551666674385813
0.0,0.15899084691372115,0.2206733470769701,-0.07213603015577186,-0.11460601669451446
0.0,0.023878843721831765,0.15110944537712623,-0.2569176382533857,0.17034392360636355
0.0,0.2727617436971865,0.17951527357524966,-0.14050298788546497,-0.15578564710972004
0.0,0.15981300698387513,0.18471210543060668,-0.32864810488913543,-0.21230744455056183
0.0,0.347465244912473,0.19650527711172433,0.16376892198384502,-0.5474207345197796
0.0,0.19429370992395964,0.20792651755730135,-0.4552178781360158,-0.4799445951385839
0.0,0.26751731236898885,0.3222833457908664,-0.26815941315312225,-0.42191852593891455
0.0,0.3001283846741579,0.1569969156275193,0.05349251725175092,-0.22819850238042252
0.0,0.1422663649225642,0.14051908104884883,-0.15208285779780842,-0.13247958128508458
0.0,0.1107778385131909,0.09522954212157952,-0.10476365319005747,-0.2416812275542279
0.0,0.19670330948725526,0.1849429295841703,-0.03918985482992268,-0.6354256337686267
0.0,0.24559156496865267,0.073258771055796,-0.04851194419475989,-0.3153407462212763
0.0,-0.026729952423164425,0.052593915865481636,-0.1927421304721936,-0.11977664985640943
0.0,0.28875196898365213,0.1145728481635872,-0.13917797332169035,-0.1728650992900175
0.0,0.071666790170783,0.10788583047729172,-0.5063827940789776,-0.33575815072473125
0.0,0.25763459569454483,0.23520642310158343,-0.38393351634719436,-0.6678058309478577
0.0,0.28188328881555214,0.3074024761800792,-0.46219171440446827,-0.46283239033320683
0.0,0.2818274281985177,0.1741555405864837,-0.09541047110774951,-0.09265119420769184
0.0,0.15775569983188645,0.20025347883138095,-0.500442887140513,-0.36267720226059985
0.0,0.3107564634303979,0.23649244348890613,-0.21252064281171607,-0.48771776146402285
0.0,0.23306980991188525,0.13525383739592803,-0.20988343210336272,-0.46017238812284744
0.0,0.250634468935244,0.334215594794867,-0.5614626772032708,-0.34388899357430025
0.0,0.295464353095293,0.25472280755215465,0.37573270048833257,-0.4991845488004927
0.0,-0.09684011584716128,-0.07026818060146092,-0.3128388518066453,0.4182664121166484
0.0,0.013400559943948223,0.002089526410845249,-0.30626800480274735,0.029139113224419033
0.0,0.0960341613734139,0.09022020435305231,-0.12740642938467645,-0.06617484091111264
0.0,0.17754288363737497,0.1206881429810851,-0.20188257888110978,-0.022376197511630374
0.0,0.11431616014821307,0.24451360427684476,-0.016507994265197938,-0.6009056922993882
0.0,-0.026991530972431732,0.01181641937779818,-0.2220784191710803,0.010047040080564696
0.0,0.05514289359757795,0.0950045818301426,-0.19773539721891642,-0.2838038554088145
0.0,0.04460849192053106,0.17387055237442564,-0.19891926716747543,0.0004999542075099544
0.0,0.09169834245842755,0.24010956676255563,-0.41683469678710494,0.07481014382290034
0.0,0.3271590880939949,0.28725220398422674,0.053364051543382245,-0.21768215265074775
0.0,0.09884695338967073,0.16951634998788948,-0.3730557197614665,-0.3421204383119861
